563594, 0.00946826
294460, 3.75601e-06
66029, 1.50531e-06
357371, 8.53568e-07
179704, 7.71995e-07
800145, 7.59369e-07
433788, 7.57715e-07
635349, 7.55393e-07
545665, 7.25034e-07
856669, 7.2386e-07
664482, 6.9795e-07
275169, 6.81419e-07
793795, 6.67359e-07
386999, 6.51741e-07
275517, 6.5167e-07
186236, 6.37777e-07
685242, 6.31311e-07
697714, 6.26581e-07
913024, 6.25185e-07
681139, 6.1954e-07
338014, 4.69659e-07
401938, 4.51433e-07
357322, 3.56003e-07
92480, 3.49278e-07
703119, 3.30471e-07
364941, 3.23792e-07
1106707, 3.23002e-07
190610, 3.18374e-07
1103157, 2.41533e-07
107771, 2.21816e-07
574233, 2.08362e-07
257084, 1.67467e-07
283790, 1.31873e-07
337019, 1.00895e-07
862285, 9.28282e-08
704182, 6.85465e-08
1003702, 5.35887e-08
1062491, 5.25712e-08
987398, 4.66078e-08
455919, 3.72502e-08
1257054, 3.65619e-08
1164382, 3.65331e-08
1172286, 3.56842e-08
1175721, 2.45619e-08
517932, 1.5273e-08
398190, 1.07914e-08
1115799, 1.03453e-08
418734, 9.90767e-09
603332, 9.35081e-09
1175465, 8.0297e-09
1024493, 5.48813e-09
688269, 5.35119e-09
1293184, 5.07212e-09
960239, 4.46898e-09
488750, 3.63364e-09
693793, 3.60762e-09
179945, 3.29478e-09
1268486, 2.68532e-09
1042155, 2.43564e-09
538191, 2.35198e-09
832535, 2.33925e-09
549087, 2.32517e-09
1108609, 2.21208e-09
450463, 1.6539e-09
1052285, 1.5887e-09
146846, 1.56978e-09
55936, 1.51541e-09
744871, 1.36498e-09
264308, 1.29586e-09
63822, 1.84031e-10
109, 0
1825, 0
1830, 0
2236, 0
2411, 0
2629, 0
3149, 0
3249, 0
3277, 0
3422, 0
3461, 0
3463, 0
3464, 0
3685, 0
3716, 0
3876, 0
3877, 0
4010, 0
4027, 0
4666, 0
4719, 0
5870, 0
5980, 0
6060, 0
6085, 0
6222, 0
7340, 0
8070, 0
8544, 0
8619, 0
9801, 0
9996, 0
10156, 0
10372, 0
10682, 0
10834, 0
10864, 0
10870, 0
10945, 0
11410, 0
11560, 0
11845, 0
12103, 0
12478, 0
12531, 0
13257, 0
13352, 0
14493, 0
14698, 0
14710, 0
14892, 0
16102, 0
16195, 0
16347, 0
17669, 0
18124, 0
18158, 0
18498, 0
18958, 0
19746, 0
20887, 0
20923, 0
21103, 0
21115, 0
21544, 0
21568, 0
21764, 0
22410, 0
22831, 0
22991, 0
23354, 0
23595, 0
23613, 0
23672, 0
23685, 0
24371, 0
24682, 0
24750, 0
24908, 0
24952, 0
25091, 0
25170, 0
25749, 0
25873, 0
25919, 0
26977, 0
27554, 0
27614, 0
27681, 0
27832, 0
28244, 0
29239, 0
29406, 0
29721, 0
29820, 0
29917, 0
30045, 0
30178, 0
30362, 0
30426, 0
30768, 0
31738, 0
32242, 0
32370, 0
32688, 0
33043, 0
33261, 0
34404, 0
35618, 0
35630, 0
35793, 0
35849, 0
36102, 0
36599, 0
37177, 0
38026, 0
38027, 0
38447, 0
38506, 0
39864, 0
40494, 0
40501, 0
40708, 0
40745, 0
41076, 0
41228, 0
41314, 0
41432, 0
41874, 0
42155, 0
42930, 0
43771, 0
44886, 0
45969, 0
46038, 0
46143, 0
46709, 0
46733, 0
47389, 0
47926, 0
48441, 0
48723, 0
48974, 0
49406, 0
50903, 0
50976, 0
51670, 0
51881, 0
52146, 0
52504, 0
52579, 0
52969, 0
54328, 0
54332, 0
54333, 0
54337, 0
54781, 0
54849, 0
55756, 0
55932, 0
56659, 0
56695, 0
56802, 0
57200, 0
57335, 0
57345, 0
57431, 0
58116, 0
58191, 0
58499, 0
59121, 0
59154, 0
59671, 0
60402, 0
60746, 0
60817, 0
60885, 0
62095, 0
62128, 0
63657, 0
64851, 0
65202, 0
65754, 0
65843, 0
66031, 0
66193, 0
66222, 0
66526, 0
67242, 0
67370, 0
68096, 0
68289, 0
68996, 0
69031, 0
69062, 0
69128, 0
69203, 0
69366, 0
70056, 0
70233, 0
70674, 0
71155, 0
71872, 0
71998, 0
72167, 0
72252, 0
72275, 0
72277, 0
72324, 0
72547, 0
73192, 0
73278, 0
73368, 0
73439, 0
73495, 0
74153, 0
74413, 0
74449, 0
74453, 0
74867, 0
74881, 0
75230, 0
75465, 0
75492, 0
76056, 0
76118, 0
76232, 0
76360, 0
76372, 0
76506, 0
76690, 0
76762, 0
77147, 0
77687, 0
78504, 0
78711, 0
79367, 0
79555, 0
80621, 0
80827, 0
81280, 0
81343, 0
81887, 0
82410, 0
82431, 0
82738, 0
84669, 0
85110, 0
86205, 0
86768, 0
87365, 0
87814, 0
89323, 0
89769, 0
89805, 0
89862, 0
90134, 0
90196, 0
91292, 0
91502, 0
91585, 0
91977, 0
92092, 0
92157, 0
92812, 0
92915, 0
94031, 0
94562, 0
