1294703, 0.0179533
62944, 3.33609e-05
288966, 1.67785e-05
1198340, 1.54274e-05
8583, 1.04322e-05
972508, 9.22018e-06
507169, 6.98934e-06
1025773, 6.49609e-06
78392, 6.47613e-06
541033, 6.28823e-06
606879, 6.11368e-06
507148, 5.37134e-06
741256, 5.16065e-06
799886, 4.56026e-06
227469, 4.52218e-06
643419, 4.1219e-06
31024, 3.59594e-06
1136951, 3.55565e-06
1011896, 3.17444e-06
430263, 3.16935e-06
493700, 2.62631e-06
115240, 2.51007e-06
528732, 2.36109e-06
765275, 2.35727e-06
30556, 2.14085e-06
1234268, 2.11005e-06
73786, 2.00339e-06
1205196, 1.99832e-06
407747, 1.68393e-06
772178, 1.67151e-06
43342, 1.63581e-06
123599, 1.53345e-06
119200, 1.51968e-06
516768, 1.42631e-06
752481, 1.33949e-06
217255, 1.28614e-06
741891, 1.26862e-06
932381, 1.25747e-06
266770, 1.252e-06
717167, 1.22905e-06
359668, 1.17678e-06
1029368, 1.14693e-06
641129, 1.142e-06
210265, 1.1403e-06
1018691, 1.13691e-06
319469, 1.07627e-06
104770, 1.07415e-06
241046, 9.92748e-07
1255498, 9.87541e-07
14653, 9.37002e-07
355167, 9.27446e-07
716875, 8.64406e-07
1253293, 8.61134e-07
288907, 8.34905e-07
1122307, 8.31049e-07
1056221, 8.06461e-07
1089709, 7.95401e-07
649534, 7.83594e-07
266025, 7.66229e-07
85809, 7.09071e-07
644901, 7.02267e-07
991310, 6.82936e-07
448980, 6.69225e-07
746217, 6.62291e-07
518532, 6.58057e-07
157371, 6.50574e-07
311428, 6.24388e-07
869114, 6.03782e-07
896477, 5.94701e-07
1001897, 5.74722e-07
446846, 5.36219e-07
380774, 5.08378e-07
520400, 5.07861e-07
596090, 5.06282e-07
806553, 4.80467e-07
531137, 4.48944e-07
116646, 4.30437e-07
921288, 4.06879e-07
536807, 3.74762e-07
499457, 3.67724e-07
305932, 3.51723e-07
631933, 3.49626e-07
24294, 3.33931e-07
449931, 3.30454e-07
167238, 3.2251e-07
1141709, 3.05548e-07
592401, 2.75519e-07
775585, 2.69005e-07
1285877, 2.68587e-07
1219422, 2.50755e-07
445584, 2.49607e-07
338191, 2.14602e-07
970557, 2.10409e-07
950871, 1.90756e-07
209591, 1.78203e-07
1244786, 1.76364e-07
485233, 1.67766e-07
438078, 1.62587e-07
739258, 1.62478e-07
35556, 1.6236e-07
451423, 1.532e-07
561002, 1.44483e-07
1180976, 1.43413e-07
617957, 1.38894e-07
801740, 1.38869e-07
1304449, 1.38759e-07
600869, 1.37929e-07
420073, 1.33355e-07
11960, 1.27301e-07
147951, 1.2668e-07
879515, 1.25275e-07
311891, 1.15427e-07
451511, 1.14204e-07
305562, 1.13108e-07
256642, 1.10285e-07
1095287, 1.08836e-07
1166003, 1.04739e-07
1218016, 9.98738e-08
620630, 9.5637e-08
635163, 9.21119e-08
685843, 9.0855e-08
34376, 8.65709e-08
141645, 8.04708e-08
1141104, 7.53143e-08
1059852, 7.40527e-08
627383, 7.33612e-08
1048591, 7.29141e-08
98446, 7.23749e-08
209181, 7.17456e-08
597793, 6.34549e-08
964883, 6.08038e-08
1220637, 6.01851e-08
710899, 5.90252e-08
824588, 5.84914e-08
25625, 5.74425e-08
169554, 5.64666e-08
1057392, 5.58157e-08
522749, 5.47066e-08
632525, 4.86696e-08
1310409, 4.82442e-08
1231680, 4.70923e-08
345418, 4.50389e-08
245687, 4.43381e-08
1081833, 4.34575e-08
